GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP
0022301051,2024-03-27,1610612737,ATL,Atlanta Hawks,ATL vs. POR
0022301055,2024-03-27,1610612747,LAL,Los Angeles Lakers,LAL @ MEM
2022300501,2024-03-27,1612709902,SCW,Santa Cruz Warriors,SCW vs. SBL
0022301056,2024-03-27,1610612750,MIN,Minnesota Timberwolves,MIN vs. DET
2022300501,2024-03-27,1612709905,SBL,South Bay Lakers,SBL @ SCW
0022301054,2024-03-27,1610612754,IND,Indiana Pacers,IND @ CHI
2022300496,2024-03-27,1612709889,OKL,Oklahoma City Blue,OKL vs. BHM
0022301049,2024-03-27,1610612744,GSW,Golden State Warriors,GSW @ ORL
2022300498,2024-03-27,1612709925,OSC,Osceola Magic,OSC vs. IWA
0022301053,2024-03-27,1610612752,NYK,New York Knicks,NYK @ TOR
2022300494,2024-03-27,1612709920,RAP,Raptors 905,RAP vs. MCC
0022301059,2024-03-27,1610612743,DEN,Denver Nuggets,DEN vs. PHX
0022301050,2024-03-27,1610612764,WAS,Washington Wizards,WAS vs. BKN
2022300493,2024-03-27,1612709928,CCG,Capital City Go-Go,CCG @ DEL
0022301050,2024-03-27,1610612751,BKN,Brooklyn Nets,BKN @ WAS
0022301058,2024-03-27,1610612762,UTA,Utah Jazz,UTA vs. SAS
0022301049,2024-03-27,1610612753,ORL,Orlando Magic,ORL vs. GSW
2022300499,2024-03-27,1612709910,FWN,Fort Wayne Mad Ants,FWN @ WIS
0022301057,2024-03-27,1610612760,OKC,Oklahoma City Thunder,OKC vs. HOU
2022300497,2024-03-27,1612709923,WCB,Windy City Bulls,WCB @ CLC
0022301048,2024-03-27,1610612739,CLE,Cleveland Cavaliers,CLE @ CHA
0022301056,2024-03-27,1610612765,DET,Detroit Pistons,DET @ MIN
2022300494,2024-03-27,1612709932,MCC,Motor City Cruise,MCC @ RAP
2022300500,2024-03-27,1612709908,RGV,Rio Grande Valley Vipers,RGV @ MXC
0022301048,2024-03-27,1610612766,CHA,Charlotte Hornets,CHA vs. CLE
2022300495,2024-03-27,1612709919,WES,Westchester Knicks,WES vs. GBO
0022301057,2024-03-27,1610612745,HOU,Houston Rockets,HOU @ OKC
2022300497,2024-03-27,1612709893,CLC,Cleveland Charge,CLC vs. WCB
2022300491,2024-03-26,1612709914,STO,Stockton Kings,STO @ MHU
2022300489,2024-03-26,1612709929,CPS,College Park Skyhawks,CPS vs. MNE
2022300492,2024-03-26,1612709890,AUS,Austin Spurs,AUS @ SLC
0022301044,2024-03-26,1610612744,GSW,Golden State Warriors,GSW @ MIA
0022301045,2024-03-26,1610612749,MIL,Milwaukee Bucks,MIL vs. LAL
0022301044,2024-03-26,1610612748,MIA,Miami Heat,MIA vs. GSW
2022300490,2024-03-26,1612709921,LIN,Long Island Nets,LIN vs. GRG
2022300492,2024-03-26,1612709903,SLC,Salt Lake City Stars,SLC vs. AUS
2022300490,2024-03-26,1612709917,GRG,Grand Rapids Gold,GRG @ LIN
0022301046,2024-03-26,1610612740,NOP,New Orleans Pelicans,NOP vs. OKC
0022301045,2024-03-26,1610612747,LAL,Los Angeles Lakers,LAL @ MIL
2022300491,2024-03-26,1612709926,MHU,Memphis Hustle,MHU vs. STO
0022301046,2024-03-26,1610612760,OKC,Oklahoma City Thunder,OKC @ NOP
0022301047,2024-03-26,1610612742,DAL,Dallas Mavericks,DAL @ SAC
2022300489,2024-03-26,1612709915,MNE,Maine Celtics,MNE @ CPS
0022301047,2024-03-26,1610612758,SAC,Sacramento Kings,SAC vs. DAL
0022301039,2024-03-25,1610612756,PHX,Phoenix Suns,PHX @ SAS
0022301037,2024-03-25,1610612741,CHI,Chicago Bulls,CHI vs. WAS
2022300487,2024-03-25,1612709931,MXC,Mexico City Capitanes,MXC vs. RGV
0022301038,2024-03-25,1610612757,POR,Portland Trail Blazers,POR @ HOU
0022301034,2024-03-25,1610612737,ATL,Atlanta Hawks,ATL vs. BOS
0022301039,2024-03-25,1610612759,SAS,San Antonio Spurs,SAS vs. PHX
0022301036,2024-03-25,1610612761,TOR,Toronto Raptors,TOR vs. BKN
0022301043,2024-03-25,1610612754,IND,Indiana Pacers,IND @ LAC
2022300486,2024-03-25,1612709919,WES,Westchester Knicks,WES vs. GBO
0022301033,2024-03-25,1610612766,CHA,Charlotte Hornets,CHA @ CLE
0022301034,2024-03-25,1610612738,BOS,Boston Celtics,BOS @ ATL
2022300488,2024-03-25,1612709930,GLI,G League Ignite,GLI vs. SBL
2022300487,2024-03-25,1612709908,RGV,Rio Grande Valley Vipers,RGV @ MXC
0022301041,2024-03-25,1610612762,UTA,Utah Jazz,UTA vs. DAL
0022301035,2024-03-25,1610612752,NYK,New York Knicks,NYK vs. DET
0022301041,2024-03-25,1610612742,DAL,Dallas Mavericks,DAL @ UTA
2022300485,2024-03-25,1612709925,OSC,Osceola Magic,OSC vs. IWA
0022301038,2024-03-25,1610612745,HOU,Houston Rockets,HOU vs. POR
0022301036,2024-03-25,1610612751,BKN,Brooklyn Nets,BKN @ TOR
0022301042,2024-03-25,1610612758,SAC,Sacramento Kings,SAC vs. PHI
0022301033,2024-03-25,1610612739,CLE,Cleveland Cavaliers,CLE vs. CHA
0022301043,2024-03-25,1610612746,LAC,LA Clippers,LAC vs. IND
2022300486,2024-03-25,1612709922,GBO,Greensboro Swarm,GBO @ WES
2022300485,2024-03-25,1612709911,IWA,Iowa Wolves,IWA @ OSC
0022301037,2024-03-25,1610612764,WAS,Washington Wizards,WAS @ CHI
0022301042,2024-03-25,1610612755,PHI,Philadelphia 76ers,PHI @ SAC
0022301040,2024-03-25,1610612763,MEM,Memphis Grizzlies,MEM @ DEN
2022300488,2024-03-25,1612709905,SBL,South Bay Lakers,SBL @ GLI
0022301035,2024-03-25,1610612765,DET,Detroit Pistons,DET @ NYK
0022301040,2024-03-25,1610612743,DEN,Denver Nuggets,DEN vs. MEM
2022300481,2024-03-24,1612709921,LIN,Long Island Nets,LIN @ DEL
2022300482,2024-03-24,1612709893,CLC,Cleveland Charge,CLC @ SXF
0022301030,2024-03-24,1610612760,OKC,Oklahoma City Thunder,OKC @ MIL
2022300480,2024-03-24,1612709928,CCG,Capital City Go-Go,CCG vs. WCB
0022301030,2024-03-24,1610612749,MIL,Milwaukee Bucks,MIL vs. OKC
2022300483,2024-03-24,1612709924,ONT,Ontario Clippers,ONT @ TEX
0022301032,2024-03-24,1610612754,IND,Indiana Pacers,IND @ LAL
2022300482,2024-03-24,1612709904,SXF,Sioux Falls Skyforce,SXF vs. CLC
0022301027,2024-03-24,1610612765,DET,Detroit Pistons,DET vs. NOP
0022301032,2024-03-24,1610612747,LAL,Los Angeles Lakers,LAL vs. IND
2022300484,2024-03-24,1612709933,RCR,Rip City Remix,RCR @ AUS
0022301028,2024-03-24,1610612755,PHI,Philadelphia 76ers,PHI @ LAC
0022301031,2024-03-24,1610612744,GSW,Golden State Warriors,GSW @ MIN
2022300480,2024-03-24,1612709923,WCB,Windy City Bulls,WCB @ CCG
0022301029,2024-03-24,1610612748,MIA,Miami Heat,MIA vs. CLE
0022301027,2024-03-24,1610612740,NOP,New Orleans Pelicans,NOP @ DET
0022301031,2024-03-24,1610612750,MIN,Minnesota Timberwolves,MIN vs. GSW
2022300484,2024-03-24,1612709890,AUS,Austin Spurs,AUS vs. RCR
0022301028,2024-03-24,1610612746,LAC,LA Clippers,LAC vs. PHI
2022300483,2024-03-24,1612709918,TEX,Texas Legends,TEX vs. ONT
2022300481,2024-03-24,1612709909,DEL,Delaware Blue Coats,DEL vs. LIN
0022301029,2024-03-24,1610612739,CLE,Cleveland Cavaliers,CLE @ MIA
2022300473,2024-03-23,1612709917,GRG,Grand Rapids Gold,GRG @ MCC
2022300472,2024-03-23,1612709922,GBO,Greensboro Swarm,GBO vs. OKL
0022301020,2024-03-23,1610612753,ORL,Orlando Magic,ORL vs. SAC
0022301025,2024-03-23,1610612759,SAS,San Antonio Spurs,SAS vs. PHX
0022301022,2024-03-23,1610612764,WAS,Washington Wizards,WAS vs. TOR
2022300475,2024-03-23,1612709904,SXF,Sioux Falls Skyforce,SXF vs. CLC
0022301020,2024-03-23,1610612758,SAC,Sacramento Kings,SAC @ ORL
2022300479,2024-03-23,1612709903,SLC,Salt Lake City Stars,SLC @ GLI
2022300471,2024-03-23,1612709920,RAP,Raptors 905,RAP vs. WIS
2022300476,2024-03-23,1612709902,SCW,Santa Cruz Warriors,SCW @ STO
2022300476,2024-03-23,1612709914,STO,Stockton Kings,STO vs. SCW
2022300474,2024-03-23,1612709890,AUS,Austin Spurs,AUS vs. RCR
0022301024,2024-03-23,1610612745,HOU,Houston Rockets,HOU vs. UTA
0022301025,2024-03-23,1610612756,PHX,Phoenix Suns,PHX @ SAS
2022300479,2024-03-23,1612709930,GLI,G League Ignite,GLI vs. SLC
2022300478,2024-03-23,1612709918,TEX,Texas Legends,TEX vs. ONT
0022301023,2024-03-23,1610612738,BOS,Boston Celtics,BOS @ CHI
2022300471,2024-03-23,1612709927,WIS,Wisconsin Herd,WIS @ RAP
2022300475,2024-03-23,1612709893,CLC,Cleveland Charge,CLC @ SXF
0022301021,2024-03-23,1610612737,ATL,Atlanta Hawks,ATL vs. CHA
0022301019,2024-03-23,1610612751,BKN,Brooklyn Nets,BKN @ NYK
0022301024,2024-03-23,1610612762,UTA,Utah Jazz,UTA @ HOU
2022300474,2024-03-23,1612709933,RCR,Rip City Remix,RCR @ AUS
2022300472,2024-03-23,1612709889,OKL,Oklahoma City Blue,OKL @ GBO
2022300477,2024-03-23,1612709905,SBL,South Bay Lakers,SBL @ RGV
0022301022,2024-03-23,1610612761,TOR,Toronto Raptors,TOR @ WAS
2022300473,2024-03-23,1612709932,MCC,Motor City Cruise,MCC vs. GRG
0022301026,2024-03-23,1610612743,DEN,Denver Nuggets,DEN @ POR
0022301019,2024-03-23,1610612752,NYK,New York Knicks,NYK vs. BKN
0022301023,2024-03-23,1610612741,CHI,Chicago Bulls,CHI vs. BOS
2022300478,2024-03-23,1612709924,ONT,Ontario Clippers,ONT @ TEX
0022301026,2024-03-23,1610612757,POR,Portland Trail Blazers,POR vs. DEN
2022300477,2024-03-23,1612709908,RGV,Rio Grande Valley Vipers,RGV vs. SBL
0022301021,2024-03-23,1610612766,CHA,Charlotte Hornets,CHA @ ATL
0022301016,2024-03-22,1610612744,GSW,Golden State Warriors,GSW vs. IND
2022300470,2024-03-22,1612709930,GLI,G League Ignite,GLI vs. SLC
2022300468,2024-03-22,1612709923,WCB,Windy City Bulls,WCB @ CCG
0022301018,2024-03-22,1610612755,PHI,Philadelphia 76ers,PHI @ LAL
0022301017,2024-03-22,1610612746,LAC,LA Clippers,LAC @ POR
0022301015,2024-03-22,1610612759,SAS,San Antonio Spurs,SAS vs. MEM
0022301013,2024-03-22,1610612740,NOP,New Orleans Pelicans,NOP @ MIA
0022301014,2024-03-22,1610612739,CLE,Cleveland Cavaliers,CLE @ MIN
0022301014,2024-03-22,1610612750,MIN,Minnesota Timberwolves,MIN vs. CLE
0022301017,2024-03-22,1610612757,POR,Portland Trail Blazers,POR vs. LAC
2022300470,2024-03-22,1612709903,SLC,Salt Lake City Stars,SLC @ GLI
0022301018,2024-03-22,1610612747,LAL,Los Angeles Lakers,LAL vs. PHI
0022301011,2024-03-22,1610612738,BOS,Boston Celtics,BOS @ DET
0022301013,2024-03-22,1610612748,MIA,Miami Heat,MIA vs. NOP
2022300469,2024-03-22,1612709922,GBO,Greensboro Swarm,GBO vs. OKL
2022300468,2024-03-22,1612709928,CCG,Capital City Go-Go,CCG vs. WCB
0022301011,2024-03-22,1610612765,DET,Detroit Pistons,DET vs. BOS
0022301012,2024-03-22,1610612760,OKC,Oklahoma City Thunder,OKC @ TOR
0022301016,2024-03-22,1610612754,IND,Indiana Pacers,IND @ GSW
2022300469,2024-03-22,1612709889,OKL,Oklahoma City Blue,OKL @ GBO
0022301012,2024-03-22,1610612761,TOR,Toronto Raptors,TOR vs. OKC
0022301015,2024-03-22,1610612763,MEM,Memphis Grizzlies,MEM @ SAS
0022301007,2024-03-21,1610612749,MIL,Milwaukee Bucks,MIL vs. BKN
0022301009,2024-03-21,1610612743,DEN,Denver Nuggets,DEN vs. NYK
2022300467,2024-03-21,1612709902,SCW,Santa Cruz Warriors,SCW @ STO
0022301006,2024-03-21,1610612745,HOU,Houston Rockets,HOU vs. CHI
2022300462,2024-03-21,1612709890,AUS,Austin Spurs,AUS vs. MXC
0022301008,2024-03-21,1610612742,DAL,Dallas Mavericks,DAL vs. UTA
0022301008,2024-03-21,1610612762,UTA,Utah Jazz,UTA @ DAL
2022300462,2024-03-21,1612709931,MXC,Mexico City Capitanes,MXC @ AUS
2022300464,2024-03-21,1612709926,MHU,Memphis Hustle,MHU vs. CLC
2022300466,2024-03-21,1612709924,ONT,Ontario Clippers,ONT vs. RCR
2022300460,2024-03-21,1612709919,WES,Westchester Knicks,WES @ MNE
2022300461,2024-03-21,1612709932,MCC,Motor City Cruise,MCC vs. DEL
0022301007,2024-03-21,1610612751,BKN,Brooklyn Nets,BKN @ MIL
2022300461,2024-03-21,1612709909,DEL,Delaware Blue Coats,DEL @ MCC
2022300463,2024-03-21,1612709913,BHM,Birmingham Squadron,BHM vs. OSC
0022301006,2024-03-21,1610612741,CHI,Chicago Bulls,CHI @ HOU
2022300466,2024-03-21,1612709933,RCR,Rip City Remix,RCR @ ONT
0022301010,2024-03-21,1610612756,PHX,Phoenix Suns,PHX vs. ATL
2022300464,2024-03-21,1612709893,CLC,Cleveland Charge,CLC @ MHU
0022301004,2024-03-21,1610612753,ORL,Orlando Magic,ORL vs. NOP
2022300465,2024-03-21,1612709908,RGV,Rio Grande Valley Vipers,RGV vs. SBL
0022301009,2024-03-21,1610612752,NYK,New York Knicks,NYK @ DEN
2022300459,2024-03-21,1612709910,FWN,Fort Wayne Mad Ants,FWN @ LIN
2022300463,2024-03-21,1612709925,OSC,Osceola Magic,OSC @ BHM
0022301005,2024-03-21,1610612764,WAS,Washington Wizards,WAS vs. SAC
0022301004,2024-03-21,1610612740,NOP,New Orleans Pelicans,NOP @ ORL
2022300459,2024-03-21,1612709921,LIN,Long Island Nets,LIN vs. FWN
2022300467,2024-03-21,1612709914,STO,Stockton Kings,STO vs. SCW
0022301010,2024-03-21,1610612737,ATL,Atlanta Hawks,ATL @ PHX
0022301005,2024-03-21,1610612758,SAC,Sacramento Kings,SAC @ WAS
2022300465,2024-03-21,1612709905,SBL,South Bay Lakers,SBL @ RGV
2022300460,2024-03-21,1612709915,MNE,Maine Celtics,MNE vs. WES
0022300999,2024-03-20,1610612758,SAC,Sacramento Kings,SAC @ TOR
2022300457,2024-03-20,1612709910,FWN,Fort Wayne Mad Ants,FWN @ LIN
0022301003,2024-03-20,1610612746,LAC,LA Clippers,LAC @ POR
0022300997,2024-03-20,1610612765,DET,Detroit Pistons,DET vs. IND
0022301001,2024-03-20,1610612744,GSW,Golden State Warriors,GSW vs. MEM
0022300997,2024-03-20,1610612754,IND,Indiana Pacers,IND @ DET
0022300998,2024-03-20,1610612738,BOS,Boston Celtics,BOS vs. MIL
0022301002,2024-03-20,1610612755,PHI,Philadelphia 76ers,PHI @ PHX
0022300996,2024-03-20,1610612748,MIA,Miami Heat,MIA @ CLE
0022301003,2024-03-20,1610612757,POR,Portland Trail Blazers,POR vs. LAC
0022300996,2024-03-20,1610612739,CLE,Cleveland Cavaliers,CLE vs. MIA
0022300998,2024-03-20,1610612749,MIL,Milwaukee Bucks,MIL @ BOS
0022301000,2024-03-20,1610612762,UTA,Utah Jazz,UTA @ OKC
0022301000,2024-03-20,1610612760,OKC,Oklahoma City Thunder,OKC vs. UTA
2022300458,2024-03-20,1612709928,CCG,Capital City Go-Go,CCG vs. WIS
0022300999,2024-03-20,1610612761,TOR,Toronto Raptors,TOR vs. SAC
2022300458,2024-03-20,1612709927,WIS,Wisconsin Herd,WIS @ CCG
0022301002,2024-03-20,1610612756,PHX,Phoenix Suns,PHX vs. PHI
2022300457,2024-03-20,1612709921,LIN,Long Island Nets,LIN vs. FWN
0022301001,2024-03-20,1610612763,MEM,Memphis Grizzlies,MEM @ GSW
2022300454,2024-03-19,1612709926,MHU,Memphis Hustle,MHU vs. SXF
2022300456,2024-03-19,1612709924,ONT,Ontario Clippers,ONT vs. RCR
0022300991,2024-03-19,1610612753,ORL,Orlando Magic,ORL vs. CHA
2022300455,2024-03-19,1612709908,RGV,Rio Grande Valley Vipers,RGV vs. AUS
2022300453,2024-03-19,1612709913,BHM,Birmingham Squadron,BHM vs. OSC
2022300452,2024-03-19,1612709920,RAP,Raptors 905,RAP vs. WES
0022300993,2024-03-19,1610612740,NOP,New Orleans Pelicans,NOP @ BKN
0022300995,2024-03-19,1610612750,MIN,Minnesota Timberwolves,MIN vs. DEN
0022300992,2024-03-19,1610612764,WAS,Washington Wizards,WAS vs. HOU
0022300994,2024-03-19,1610612759,SAS,San Antonio Spurs,SAS vs. DAL
2022300451,2024-03-19,1612709903,SLC,Salt Lake City Stars,SLC @ GRG
2022300454,2024-03-19,1612709904,SXF,Sioux Falls Skyforce,SXF @ MHU
0022300994,2024-03-19,1610612742,DAL,Dallas Mavericks,DAL @ SAS
2022300452,2024-03-19,1612709919,WES,Westchester Knicks,WES @ RAP
2022300456,2024-03-19,1612709933,RCR,Rip City Remix,RCR @ ONT
0022300992,2024-03-19,1610612745,HOU,Houston Rockets,HOU @ WAS
0022300991,2024-03-19,1610612766,CHA,Charlotte Hornets,CHA @ ORL
2022300451,2024-03-19,1612709917,GRG,Grand Rapids Gold,GRG vs. SLC
0022300993,2024-03-19,1610612751,BKN,Brooklyn Nets,BKN vs. NOP
2022300455,2024-03-19,1612709890,AUS,Austin Spurs,AUS @ RGV
2022300453,2024-03-19,1612709925,OSC,Osceola Magic,OSC @ BHM
0022300995,2024-03-19,1610612743,DEN,Denver Nuggets,DEN @ MIN
0022300984,2024-03-18,1610612765,DET,Detroit Pistons,DET @ BOS
0022300989,2024-03-18,1610612763,MEM,Memphis Grizzlies,MEM @ SAC
2022300450,2024-03-18,1612709932,MCC,Motor City Cruise,MCC @ TEX
0022300990,2024-03-18,1610612737,ATL,Atlanta Hawks,ATL @ LAL
2022300450,2024-03-18,1612709918,TEX,Texas Legends,TEX vs. MCC
0022300983,2024-03-18,1610612754,IND,Indiana Pacers,IND vs. CLE
0022300985,2024-03-18,1610612755,PHI,Philadelphia 76ers,PHI vs. MIA
0022300985,2024-03-18,1610612748,MIA,Miami Heat,MIA @ PHI
0022300983,2024-03-18,1610612739,CLE,Cleveland Cavaliers,CLE @ IND
0022300987,2024-03-18,1610612762,UTA,Utah Jazz,UTA vs. MIN
2022300449,2024-03-18,1612709910,FWN,Fort Wayne Mad Ants,FWN vs. DEL
0022300984,2024-03-18,1610612738,BOS,Boston Celtics,BOS vs. DET
0022300987,2024-03-18,1610612750,MIN,Minnesota Timberwolves,MIN @ UTA
2022300449,2024-03-18,1612709909,DEL,Delaware Blue Coats,DEL @ FWN
0022300988,2024-03-18,1610612752,NYK,New York Knicks,NYK @ GSW
0022300989,2024-03-18,1610612758,SAC,Sacramento Kings,SAC vs. MEM
0022300988,2024-03-18,1610612744,GSW,Golden State Warriors,GSW vs. NYK
0022300986,2024-03-18,1610612757,POR,Portland Trail Blazers,POR @ CHI
0022300986,2024-03-18,1610612741,CHI,Chicago Bulls,CHI vs. POR
0022300990,2024-03-18,1610612747,LAL,Los Angeles Lakers,LAL vs. ATL
2022300446,2024-03-17,1612709931,MXC,Mexico City Capitanes,MXC @ IWA
2022300445,2024-03-17,1612709920,RAP,Raptors 905,RAP @ CLC
0022300981,2024-03-17,1610612759,SAS,San Antonio Spurs,SAS vs. BKN
0022300981,2024-03-17,1610612751,BKN,Brooklyn Nets,BKN @ SAS
0022300979,2024-03-17,1610612753,ORL,Orlando Magic,ORL vs. TOR
0022300977,2024-03-17,1610612748,MIA,Miami Heat,MIA @ DET
2022300446,2024-03-17,1612709911,IWA,Iowa Wolves,IWA vs. MXC
0022300977,2024-03-17,1610612765,DET,Detroit Pistons,DET vs. MIA
2022300444,2024-03-17,1612709928,CCG,Capital City Go-Go,CCG @ AUS
2022300448,2024-03-17,1612709914,STO,Stockton Kings,STO vs. RCR
0022300982,2024-03-17,1610612737,ATL,Atlanta Hawks,ATL @ LAC
2022300444,2024-03-17,1612709890,AUS,Austin Spurs,AUS vs. CCG
0022300980,2024-03-17,1610612738,BOS,Boston Celtics,BOS @ WAS
2022300447,2024-03-17,1612709904,SXF,Sioux Falls Skyforce,SXF vs. CPS
0022300979,2024-03-17,1610612761,TOR,Toronto Raptors,TOR @ ORL
0022300976,2024-03-17,1610612756,PHX,Phoenix Suns,PHX @ MIL
2022300447,2024-03-17,1612709929,CPS,College Park Skyhawks,CPS @ SXF
0022300978,2024-03-17,1610612743,DEN,Denver Nuggets,DEN @ DAL
2022300448,2024-03-17,1612709933,RCR,Rip City Remix,RCR @ STO
0022300980,2024-03-17,1610612764,WAS,Washington Wizards,WAS vs. BOS
0022300978,2024-03-17,1610612742,DAL,Dallas Mavericks,DAL vs. DEN
2022300443,2024-03-17,1612709889,OKL,Oklahoma City Blue,OKL @ MHU
0022300982,2024-03-17,1610612746,LAC,LA Clippers,LAC vs. ATL
0022300976,2024-03-17,1610612749,MIL,Milwaukee Bucks,MIL vs. PHX
2022300442,2024-03-17,1612709922,GBO,Greensboro Swarm,GBO @ MNE
2022300443,2024-03-17,1612709926,MHU,Memphis Hustle,MHU vs. OKL
2022300445,2024-03-17,1612709893,CLC,Cleveland Charge,CLC vs. RAP
2022300442,2024-03-17,1612709915,MNE,Maine Celtics,MNE vs. GBO
2022300437,2024-03-16,1612709931,MXC,Mexico City Capitanes,MXC @ IWA
0022300968,2024-03-16,1610612754,IND,Indiana Pacers,IND vs. BKN
0022300967,2024-03-16,1610612739,CLE,Cleveland Cavaliers,CLE @ HOU
0022300970,2024-03-16,1610612757,POR,Portland Trail Blazers,POR @ NOP
0022300968,2024-03-16,1610612751,BKN,Brooklyn Nets,BKN @ IND
2022300434,2024-03-16,1612709917,GRG,Grand Rapids Gold,GRG vs. SLC
0022300972,2024-03-16,1610612760,OKC,Oklahoma City Thunder,OKC @ MEM
2022300439,2024-03-16,1612709924,ONT,Ontario Clippers,ONT @ RGV
0022300975,2024-03-16,1610612752,NYK,New York Knicks,NYK @ SAC
0022300974,2024-03-16,1610612762,UTA,Utah Jazz,UTA vs. MIN
0022300970,2024-03-16,1610612740,NOP,New Orleans Pelicans,NOP vs. POR
2022300435,2024-03-16,1612709913,BHM,Birmingham Squadron,BHM @ DEL
0022300972,2024-03-16,1610612763,MEM,Memphis Grizzlies,MEM vs. OKC
2022300435,2024-03-16,1612709909,DEL,Delaware Blue Coats,DEL vs. BHM
2022300438,2024-03-16,1612709932,MCC,Motor City Cruise,MCC @ WIS
2022300438,2024-03-16,1612709927,WIS,Wisconsin Herd,WIS vs. MCC
2022300441,2024-03-16,1612709928,CCG,Capital City Go-Go,CCG @ AUS
0022300967,2024-03-16,1610612745,HOU,Houston Rockets,HOU vs. CLE
0022300971,2024-03-16,1610612741,CHI,Chicago Bulls,CHI vs. WAS
2022300434,2024-03-16,1612709903,SLC,Salt Lake City Stars,SLC @ GRG
0022300969,2024-03-16,1610612766,CHA,Charlotte Hornets,CHA @ PHI
2022300440,2024-03-16,1612709930,GLI,G League Ignite,GLI @ SCW
0022300969,2024-03-16,1610612755,PHI,Philadelphia 76ers,PHI vs. CHA
0022300975,2024-03-16,1610612758,SAC,Sacramento Kings,SAC vs. NYK
2022300436,2024-03-16,1612709925,OSC,Osceola Magic,OSC vs. LIN
2022300440,2024-03-16,1612709902,SCW,Santa Cruz Warriors,SCW vs. GLI
2022300436,2024-03-16,1612709921,LIN,Long Island Nets,LIN @ OSC
0022300971,2024-03-16,1610612764,WAS,Washington Wizards,WAS @ CHI
2022300441,2024-03-16,1612709890,AUS,Austin Spurs,AUS vs. CCG
0022300973,2024-03-16,1610612747,LAL,Los Angeles Lakers,LAL vs. GSW
0022300973,2024-03-16,1610612744,GSW,Golden State Warriors,GSW @ LAL
2022300437,2024-03-16,1612709911,IWA,Iowa Wolves,IWA vs. MXC
0022300974,2024-03-16,1610612750,MIN,Minnesota Timberwolves,MIN @ UTA
2022300439,2024-03-16,1612709908,RGV,Rio Grande Valley Vipers,RGV vs. ONT
2022300426,2024-03-15,1612709893,CLC,Cleveland Charge,CLC vs. RAP
2022300433,2024-03-15,1612709930,GLI,G League Ignite,GLI @ SCW
0022300962,2024-03-15,1610612748,MIA,Miami Heat,MIA @ DET
2022300429,2024-03-15,1612709889,OKL,Oklahoma City Blue,OKL @ MHU
0022300961,2024-03-15,1610612766,CHA,Charlotte Hornets,CHA vs. PHX
2022300430,2024-03-15,1612709929,CPS,College Park Skyhawks,CPS @ WCB
0022300961,2024-03-15,1610612756,PHX,Phoenix Suns,PHX @ CHA
2022300431,2024-03-15,1612709932,MCC,Motor City Cruise,MCC @ WIS
0022300966,2024-03-15,1610612737,ATL,Atlanta Hawks,ATL @ UTA
0022300963,2024-03-15,1610612761,TOR,Toronto Raptors,TOR vs. ORL
2022300429,2024-03-15,1612709926,MHU,Memphis Hustle,MHU vs. OKL
2022300428,2024-03-15,1612709921,LIN,Long Island Nets,LIN @ OSC
0022300965,2024-03-15,1610612759,SAS,San Antonio Spurs,SAS vs. DEN
2022300427,2024-03-15,1612709913,BHM,Birmingham Squadron,BHM @ DEL
2022300432,2024-03-15,1612709933,RCR,Rip City Remix,RCR vs. SBL
2022300427,2024-03-15,1612709909,DEL,Delaware Blue Coats,DEL vs. BHM
2022300433,2024-03-15,1612709902,SCW,Santa Cruz Warriors,SCW vs. GLI
0022300965,2024-03-15,1610612743,DEN,Denver Nuggets,DEN @ SAS
2022300432,2024-03-15,1612709905,SBL,South Bay Lakers,SBL @ RCR
2022300431,2024-03-15,1612709927,WIS,Wisconsin Herd,WIS vs. MCC
2022300428,2024-03-15,1612709925,OSC,Osceola Magic,OSC vs. LIN
0022300962,2024-03-15,1610612765,DET,Detroit Pistons,DET vs. MIA
2022300426,2024-03-15,1612709920,RAP,Raptors 905,RAP @ CLC
0022300963,2024-03-15,1610612753,ORL,Orlando Magic,ORL @ TOR
2022300430,2024-03-15,1612709923,WCB,Windy City Bulls,WCB vs. CPS
0022300966,2024-03-15,1610612762,UTA,Utah Jazz,UTA vs. ATL
0022300964,2024-03-15,1610612740,NOP,New Orleans Pelicans,NOP vs. LAC
0022300964,2024-03-15,1610612746,LAC,LA Clippers,LAC @ NOP
2022300424,2024-03-14,1612709923,WCB,Windy City Bulls,WCB vs. GRG
2022300422,2024-03-14,1612709904,SXF,Sioux Falls Skyforce,SXF vs. MXC
0022300955,2024-03-14,1610612756,PHX,Phoenix Suns,PHX @ BOS
0022300957,2024-03-14,1610612764,WAS,Washington Wizards,WAS @ HOU
2022300421,2024-03-14,1612709915,MNE,Maine Celtics,MNE vs. GBO
2022300425,2024-03-14,1612709924,ONT,Ontario Clippers,ONT @ RGV
